,Text,Ori_Label,Predict_Label
3296,"Ms. Waters , whose restaurant , Chez Panisse , in Berkeley defined California cuisine in the 1980 's , said Miss Lewis was uncompromising but subtle in her approach to food and politics alike . ''",/location/location/contains,/people/person/place_lived
3297,When we left the site many of us were taken to a hotel in New York 's Rockland County for a '' debriefing . '',/location/location/contains,/location/location/contains
3298,"The silicosis litigation has been centered in Texas , far from Manhattan , so it might appear odd that the grand jury has been convened by prosecutors in the Southern District of New York .",/location/location/contains,/location/location/contains
3299,"The Southern District has often taken an interest in broad , complex fraud cases where there is some effect in New York , '' said Amy E. Millard , a former Manhattan federal prosecutor who practices at Clayman & Rosenberg . ''",/location/location/contains,/location/location/contains
3300,"He spent most of his 23 years in exile in Syria , where he ran the Damascus branch of the Dawa party .",/location/country/capital,/location/location/contains
3301,"In recent days , residents of some cities in the Shiite heartland of southern Iraq , including Kut and Basra , have taken to the streets to protest Israel 's strikes .",/location/location/contains,/location/location/contains
3302,"Prime Minister Nuri Kamal al-Maliki of Iraq on Wednesday forcefully denounced the Israeli attacks on Lebanon , marking a sharp break with President Bush 's position and highlighting the growing power of a Shiite Muslim identity across the Middle East . ''",/location/location/contains,/people/person/nationality
3303,"But another Shiite cleric , Ayatollah Ahmad al-Husseini al-Baghdadi , of Najaf , in an Internet posting on Wednesday accused the '' international arrogant forces , especially America '' of igniting conflict between Shiite and Sunni Arabs in Iraq and provoking Israel to attack the Palestinian territories and Lebanon .",/location/location/contains,/people/person/place_lived
3304,"Sunni Arab leaders in Jordan , Egypt , Saudi Arabia and other Persian Gulf Countries have complained that since the rise of a Shiite majority governing Iraq , and with Iran pressing ahead with its nuclear program , Tehran stands to emerge as the regional power .",/location/location/contains,/people/person/nationality
3305,"First , '' Thank You for Smoking , '' a political satire financed by David O. Sacks , a founder of the Internet payment company PayPal , was wooed by two suitors , Fox Searchlight and Paramount Classics -LRB- with Paramount standing by its claim to have a deal as of yesterday , though Mr. Sacks declared he had sold the project to Fox -RRB- .",/business/person/company,/business/company/founders
3306,"Mr. Pelata , a close associate of Carlos Ghosn , the chief executive of both Renault and Nissan , said members of G.M. 's negotiating team , including its chief financial officer , Frederick A. Henderson , have said they are wary of Renault and Nissan 's claims because of G.M. 's experiences in its alliances with global auto companies .",/business/person/company,/business/person/company
3307,"The speaker of the State Assembly , Sheldon Silver , a Manhattan Democrat who has been fighting for more city school aid , said that the Legislature '' better address the matter this year '' and noted that the decision specified a spending range .",/people/person/place_lived,/people/person/place_lived
3308,"Tenant : Horizon Asset Management Tenant Broker : Bruce Beegel , CB Richard Ellis Landlord : SL Green Landlord Broker : David Turino , SL Green For Sale $ 10 million Alpine Movie Theater 6817 Fifth Avenue Bay Ridge , Brooklyn This 49,000-square-foot vacant 1921 movie theater , which seated 2,200 , is between 68th Street and Bay Ridge Avenue .",/location/neighborhood/neighborhood_of,/location/neighborhood/neighborhood_of
3309,"But she and her husband , a freelance photographer , moved to Panama City , Panama , last year , selling their home in Connecticut .",/location/country/capital,/location/location/contains
3310,"Ed Martin , a flight attendant for American who is based in Dallas , said of commuting from his home in Vancouver , British Columbia : '' I 'm not competing with anyone . ''",/location/location/contains,/location/location/contains
3311,"He gave a two-millimeter swatch to his friend Lars Nilsson , who is now the creative director of Nina Ricci and is very familiar with trim manufacturers in Paris .",/business/company/place_founded,/business/person/company
3312,"A Cambria Heights man was charged yesterday with shooting a police officer in a Queens park last month , the police said .",/location/location/contains,/location/location/contains
3313,"I spent six months studying in Cork , Ireland , and found myself increasingly disheartened .",/location/location/contains,/location/location/contains
3314,"But it took Daina Taimina , a Cornell University professor , and some synthetic yarn to get it right .",/business/person/company,/business/person/company
3315,"It is Timmins , Ontario , not Timmons .",/location/location/contains,/location/location/contains
3316,"She wrote about her adventures in Morocco with sheiks , sandstorms , veiled women , spiced tea , the Atlas Mountains , and about the romance she encountered , in her book , '' Zohra 's Ladder : And Other Moroccan Tales '' -LRB- Eye Books -RRB- , which was published this year .",/location/location/contains,/people/person/nationality
3317,"Seton Hall 's New Jersey rival , Rutgers , also made a coaching move , confirming that Fred Hill , the associate head coach , would be promoted to head coach .",/location/location/contains,/business/person/company
